County,Year,SSM_0,SSM_10,SSM_40,SSM_100
HARDIN,2014,0.331157382,0.327096471,0.282799686,0.355951364
HARDIN,2015,0.33742842,0.35412614,0.325535345,0.353413171
HARDIN,2016,0.363886726,0.367022108,0.352597642,0.380161202
HARDIN,2017,0.325938304,0.334167444,0.294182062,0.36398258
HARDIN,2018,0.355526587,0.36025654,0.325198719,0.361517249
HARDIN,2019,0.380035152,0.379147781,0.37739342,0.395535457
HARDIN,2020,0.332269443,0.335311836,0.321740341,0.376891863
CALHOUN,2000,0.275088441,0.272044709,0.170611323,0.338629403
CALHOUN,2001,0.29572323,0.286068513,0.19693984,0.335123775
CALHOUN,2002,0.282417986,0.315138168,0.257335096,0.36604579
CALHOUN,2003,0.298414539,0.299219041,0.194151892,0.362042221
CALHOUN,2004,0.30951542,0.324508843,0.268097565,0.347427458
CALHOUN,2005,0.293710949,0.297453939,0.189839,0.370254127
CALHOUN,2006,0.279085158,0.281463035,0.193006944,0.362857219
CALHOUN,2007,0.276213527,0.253318427,0.181265645,0.348722771
CALHOUN,2008,0.327764069,0.326249407,0.247261574,0.347504364
CALHOUN,2009,0.324022054,0.344795925,0.285900487,0.34022346
CALHOUN,2010,0.337105718,0.341675876,0.294477585,0.368481648
CALHOUN,2011,0.330459655,0.326596774,0.206876811,0.346531503
CALHOUN,2012,0.290992376,0.291048349,0.181977068,0.33556441
CALHOUN,2013,0.321961571,0.314997431,0.207101668,0.351741798
CALHOUN,2014,0.304741971,0.31681212,0.204038903,0.350428557
CALHOUN,2015,0.325378298,0.341199756,0.321823105,0.353788656
CALHOUN,2016,0.308996132,0.296542168,0.231359473,0.361192057
CALHOUN,2017,0.24902412,0.262764381,0.193646103,0.354506335
CALHOUN,2018,0.285097207,0.262196978,0.171608553,0.344913018
CALHOUN,2019,0.335599167,0.341953079,0.277800071,0.352885148
CALHOUN,2020,0.307662216,0.305706795,0.272522287,0.363292985
JACKSON,2000,0.301896445,0.299204833,0.24641023,0.323726748
JACKSON,2001,0.282742663,0.286466321,0.242302315,0.315082311
JACKSON,2002,0.317580292,0.333771154,0.298639989,0.363502192
JACKSON,2003,0.316037117,0.330176002,0.291739495,0.356480856
JACKSON,2004,0.311967377,0.331040041,0.279921719,0.328750658
JACKSON,2005,0.301729532,0.31199603,0.247536756,0.344594717
JACKSON,2006,0.334347776,0.340763454,0.291265496,0.341665074
JACKSON,2007,0.310021485,0.313413749,0.251187876,0.357755318
JACKSON,2008,0.330400981,0.331429138,0.297424003,0.361485749
JACKSON,2009,0.333379673,0.337368075,0.296466565,0.356813394
JACKSON,2010,0.331111582,0.332281623,0.27470467,0.359057007
JACKSON,2011,0.349029068,0.358122087,0.287148863,0.354281624
JACKSON,2012,0.293457794,0.297388056,0.210700546,0.343878437
JACKSON,2013,0.34286766,0.342452111,0.279870046,0.342770615
JACKSON,2014,0.316105355,0.332643236,0.299750018,0.355468681
JACKSON,2015,0.338681491,0.350388885,0.323010586,0.3532503
JACKSON,2016,0.342307106,0.341747663,0.325371354,0.375391753
JACKSON,2017,0.299645361,0.316166998,0.268370984,0.349847905
JACKSON,2018,0.334749657,0.345775685,0.287441835,0.348229518
JACKSON,2019,0.374727623,0.377458951,0.376527979,0.384859916
JACKSON,2020,0.321283994,0.326770932,0.305816769,0.376847353
BOND,2000,0.292755332,0.294652138,0.205028591,0.345815452
BOND,2001,0.287210432,0.283782438,0.232039207,0.338360749
BOND,2002,0.286982081,0.313810543,0.289485026,0.376811318
BOND,2003,0.28974727,0.293952317,0.195981942,0.375041774
BOND,2004,0.313492277,0.32878338,0.309583744,0.352648121
BOND,2005,0.297504233,0.310967014,0.224186536,0.370995672
BOND,2006,0.297100366,0.313152195,0.236298304,0.352571055
BOND,2007,0.281577997,0.282745505,0.211333862,0.352133863
BOND,2008,0.339193386,0.335501071,0.244637124,0.367092661
BOND,2009,0.328606707,0.353921145,0.316149039,0.359735381
BOND,2010,0.342846362,0.357533853,0.320091601,0.360764132
BOND,2011,0.343027696,0.341581145,0.228227054,0.365615902
BOND,2012,0.304807575,0.317141795,0.25779441,0.347302595
BOND,2013,0.339999943,0.352961903,0.306756847,0.372063078
BOND,2014,0.30597226,0.32015464,0.218150557,0.352686356
BOND,2015,0.326734347,0.352332711,0.305815859,0.353676506
BOND,2016,0.309620203,0.321288338,0.289459218,0.362741112
BOND,2017,0.276086721,0.291047526,0.242449628,0.373060897
BOND,2018,0.304743676,0.307678557,0.228071219,0.361951305
BOND,2019,0.347293993,0.36062114,0.334867182,0.371634118
BOND,2020,0.312139551,0.317279166,0.291439432,0.375171697
CRAWFORD,2000,0.299071048,0.308876803,0.239885445,0.356656539
CRAWFORD,2001,0.282086266,0.296741813,0.26874715,0.345151146
CRAWFORD,2002,0.305086032,0.337849567,0.312384229,0.382710467
CRAWFORD,2003,0.306045183,0.325316053,0.270318322,0.360050438
CRAWFORD,2004,0.307802884,0.32346531,0.291074866,0.347430534
CRAWFORD,2005,0.29960648,0.314566184,0.233794584,0.370382923
CRAWFORD,2006,0.324022523,0.337968509,0.28725578,0.362151277
CRAWFORD,2007,0.304946932,0.315938487,0.25284084,0.380658626
CRAWFORD,2008,0.357487208,0.354667457,0.332035235,0.37823002
CRAWFORD,2009,0.334963861,0.364037513,0.326693055,0.374341553
CRAWFORD,2010,0.346524813,0.355275851,0.324284529,0.369434141
CRAWFORD,2011,0.355719455,0.363306116,0.277708722,0.378713752
CRAWFORD,2012,0.297229943,0.30248356,0.218211902,0.362588677
CRAWFORD,2013,0.355023733,0.368134842,0.310528995,0.381913141
CRAWFORD,2014,0.316387626,0.346508265,0.330925095,0.373485309
CRAWFORD,2015,0.329900803,0.345289849,0.330403846,0.365142969
CRAWFORD,2016,0.318446173,0.324293581,0.285396547,0.370996356
CRAWFORD,2017,0.303227861,0.315128142,0.267385513,0.369102805
CRAWFORD,2018,0.335944878,0.341834502,0.30011887,0.375104003
CRAWFORD,2019,0.379408997,0.39178041,0.392242045,0.405635653
CRAWFORD,2020,0.321045276,0.328000375,0.307826837,0.3834776
FRANKLIN,2000,0.300004059,0.291565992,0.238702042,0.348653418
FRANKLIN,2001,0.276532941,0.281077715,0.223437891,0.34034593
FRANKLIN,2002,0.309227048,0.328395079,0.292589697,0.383221687
FRANKLIN,2003,0.306716681,0.319095906,0.277179165,0.367509234
FRANKLIN,2004,0.299313858,0.317283399,0.244353966,0.348112582
FRANKLIN,2005,0.29324688,0.302901245,0.220871427,0.370219233
FRANKLIN,2006,0.325856243,0.333810615,0.279309646,0.359915987
FRANKLIN,2007,0.299323412,0.311764291,0.240543931,0.374385764
FRANKLIN,2008,0.321884357,0.327800426,0.291029998,0.381881304
FRANKLIN,2009,0.334297367,0.338123773,0.300541155,0.365963588
FRANKLIN,2010,0.332353616,0.331080101,0.261478063,0.364137003
FRANKLIN,2011,0.344838728,0.362996271,0.285289065,0.382278349
FRANKLIN,2012,0.289974924,0.298092775,0.207278389,0.366213326
FRANKLIN,2013,0.346546855,0.346459031,0.27605384,0.365467893
FRANKLIN,2014,0.316353138,0.330401228,0.290378784,0.364073201
FRANKLIN,2015,0.322833662,0.351438122,0.319020709,0.361187536
FRANKLIN,2016,0.33398251,0.336414219,0.310193902,0.375184595
FRANKLIN,2017,0.305265118,0.311117646,0.254881263,0.370643419
FRANKLIN,2018,0.336825925,0.345424746,0.282264549,0.366403462
FRANKLIN,2019,0.369337533,0.370109891,0.3707395,0.38696604
FRANKLIN,2020,0.313553155,0.320876178,0.298950377,0.381467815
PIATT,2000,0.280009668,0.28877398,0.185716638,0.346342832
PIATT,2001,0.294234488,0.297164946,0.205299182,0.338765014
PIATT,2002,0.276712087,0.320792569,0.258211392,0.373699466
PIATT,2003,0.285027805,0.287229647,0.169831317,0.372880842
PIATT,2004,0.305336003,0.331644486,0.264517165,0.349380355
PIATT,2005,0.289586388,0.321440757,0.245988346,0.366663457
PIATT,2006,0.299681477,0.319891381,0.245465201,0.350727255
PIATT,2007,0.270861579,0.303578536,0.232912486,0.35016226
PIATT,2008,0.333675421,0.345903631,0.267770673,0.369460771
PIATT,2009,0.329069783,0.370604459,0.320412701,0.370711213
PIATT,2010,0.337293116,0.365224554,0.331946365,0.378041091
PIATT,2011,0.321768287,0.333475126,0.194614012,0.36441519
PIATT,2012,0.283385089,0.304936468,0.228450516,0.345476518
PIATT,2013,0.32285619,0.329402064,0.235941668,0.355119131
PIATT,2014,0.307569096,0.317233522,0.211350448,0.351108169
PIATT,2015,0.302566944,0.335446135,0.272522268,0.340352112
PIATT,2016,0.307921605,0.324031136,0.280356519,0.361843786
PIATT,2017,0.270622607,0.299369181,0.23699762,0.364994899
PIATT,2018,0.308812455,0.316748765,0.221094684,0.350941332
PIATT,2019,0.332576271,0.342033117,0.278565615,0.36154135
PIATT,2020,0.301864828,0.317705294,0.269976075,0.37105576
ST. CLAIR,2000,0.293829221,0.294219719,0.206262733,0.347733482
ST. CLAIR,2001,0.282258977,0.274327841,0.216078344,0.342941798
ST. CLAIR,2002,0.298736925,0.313246515,0.267900438,0.366031615
ST. CLAIR,2003,0.306394467,0.312502596,0.231828347,0.359466396
ST. CLAIR,2004,0.325609891,0.332558552,0.315988264,0.348018088
ST. CLAIR,2005,0.312876452,0.324230172,0.252653792,0.37661631
ST. CLAIR,2006,0.30945695,0.327897323,0.259597854,0.35754221
ST. CLAIR,2007,0.283233606,0.287762533,0.227981265,0.361584856
ST. CLAIR,2008,0.337668697,0.332526189,0.263314252,0.379055701
ST. CLAIR,2009,0.331341191,0.351829741,0.30258341,0.365293736
ST. CLAIR,2010,0.340002344,0.34460296,0.287813786,0.369453181
ST. CLAIR,2011,0.352316329,0.351236148,0.247089891,0.374768542
ST. CLAIR,2012,0.305319533,0.309108728,0.234159684,0.359552188
ST. CLAIR,2013,0.337483744,0.344450072,0.289133896,0.376628533
ST. CLAIR,2014,0.306368966,0.319316237,0.232268256,0.360890239
ST. CLAIR,2015,0.340855932,0.362976664,0.318286945,0.366846718
ST. CLAIR,2016,0.327505298,0.335000147,0.319711197,0.37302075
ST. CLAIR,2017,0.290483964,0.299655587,0.269409103,0.378567025
ST. CLAIR,2018,0.31099798,0.31079655,0.250116663,0.367083672
ST. CLAIR,2019,0.359545542,0.362568625,0.350579475,0.376285914
ST. CLAIR,2020,0.332763848,0.337636696,0.324974611,0.374528282
HAMILTON,2000,0.301851327,0.300404447,0.248373843,0.349927675
HAMILTON,2001,0.274514175,0.283233682,0.224604428,0.340649582
HAMILTON,2002,0.316399688,0.334102397,0.302923043,0.388313252
HAMILTON,2003,0.312362951,0.32527654,0.292200393,0.373655628
HAMILTON,2004,0.303011055,0.32020684,0.254791532,0.348628202
HAMILTON,2005,0.29539772,0.30675086,0.230906358,0.370692562
HAMILTON,2006,0.330748998,0.335643456,0.291501389,0.359801826
HAMILTON,2007,0.30135371,0.312834632,0.251808285,0.376047325
HAMILTON,2008,0.33143183,0.341360792,0.314320842,0.377829232
HAMILTON,2009,0.329897856,0.341110238,0.30499296,0.362355697
HAMILTON,2010,0.330192502,0.337140619,0.267091487,0.366155779
HAMILTON,2011,0.347047693,0.369654399,0.301362138,0.383749519
HAMILTON,2012,0.292975361,0.303876232,0.226293664,0.362674366
HAMILTON,2013,0.352840812,0.355043624,0.307353733,0.3635908
HAMILTON,2014,0.312223195,0.337138611,0.297557,0.362842675
HAMILTON,2015,0.323690128,0.354323749,0.340122876,0.368539973
HAMILTON,2016,0.341919515,0.35182249,0.326604984,0.377238537
HAMILTON,2017,0.310432784,0.317585613,0.271232598,0.373648549
HAMILTON,2018,0.336523383,0.348470258,0.300112937,0.368037561
HAMILTON,2019,0.376910212,0.379138104,0.381774463,0.392309958
HAMILTON,2020,0.321750224,0.328572184,0.314307108,0.382998048
CUMBERLAND,2000,0.294830824,0.30523349,0.231772023,0.348385677
CUMBERLAND,2001,0.293936347,0.303378464,0.268738495,0.33814045
CUMBERLAND,2002,0.29223556,0.336880962,0.316294493,0.383112646
CUMBERLAND,2003,0.291211011,0.295128923,0.211438076,0.378696635
CUMBERLAND,2004,0.322021463,0.332861564,0.323526817,0.356036645
CUMBERLAND,2005,0.294651849,0.315797331,0.227990706,0.370520296
CUMBERLAND,2006,0.312266411,0.325589992,0.253859501,0.353839693
CUMBERLAND,2007,0.290935795,0.305983039,0.228826792,0.364792041
CUMBERLAND,2008,0.357236476,0.348872069,0.280140793,0.36639412
CUMBERLAND,2009,0.329300879,0.376786604,0.319525386,0.37211479
CUMBERLAND,2010,0.343513877,0.358973139,0.32983941,0.362399236
CUMBERLAND,2011,0.354140072,0.363075019,0.261232008,0.373661628
CUMBERLAND,2012,0.299615862,0.310768076,0.22241731,0.357809605
CUMBERLAND,2013,0.353610042,0.364568895,0.269281752,0.375663893
CUMBERLAND,2014,0.313564423,0.333203098,0.227162042,0.356251538
CUMBERLAND,2015,0.325910635,0.344045913,0.299130013,0.350511824
CUMBERLAND,2016,0.317573962,0.318871455,0.278183655,0.369286568
CUMBERLAND,2017,0.287363599,0.30948557,0.245263723,0.374716933
CUMBERLAND,2018,0.316066124,0.326056203,0.252131871,0.3690993
CUMBERLAND,2019,0.347315381,0.360753983,0.336533114,0.37706511
CUMBERLAND,2020,0.312352282,0.324194484,0.305269152,0.38131101
ADAMS,2000,0.25710714,0.252844505,0.157209705,0.338326654
ADAMS,2001,0.299415537,0.299606375,0.178255177,0.334122894
ADAMS,2002,0.275953384,0.299474588,0.207641272,0.344592749
ADAMS,2003,0.284512904,0.290200787,0.162620831,0.344463929
ADAMS,2004,0.289852609,0.294404037,0.248312351,0.340056229
ADAMS,2005,0.281414566,0.280571462,0.173092051,0.360869468
ADAMS,2006,0.260862662,0.261837398,0.162932854,0.360009029
ADAMS,2007,0.265671936,0.260523261,0.167578717,0.353456191
ADAMS,2008,0.323117609,0.319111548,0.247383714,0.343145653
ADAMS,2009,0.331875997,0.357075823,0.28368395,0.354867057
ADAMS,2010,0.339912643,0.352038303,0.344594821,0.367883012
ADAMS,2011,0.313820759,0.310549107,0.234433967,0.35301753
ADAMS,2012,0.27257026,0.284930062,0.202369777,0.346666086
ADAMS,2013,0.305942089,0.312309296,0.20748349,0.358824147
ADAMS,2014,0.300128045,0.312073484,0.188470647,0.358621159
ADAMS,2015,0.299860727,0.323114975,0.277585623,0.355841869
ADAMS,2016,0.291352028,0.267044005,0.198867648,0.348246543
ADAMS,2017,0.262623866,0.280516515,0.164421398,0.345350886
ADAMS,2018,0.288549424,0.284857865,0.207513635,0.34360719
ADAMS,2019,0.329816524,0.341417789,0.300986566,0.364956038
ADAMS,2020,0.300256766,0.305406937,0.255002619,0.345997457
DE WITT,2000,0.280933182,0.290467272,0.181221697,0.342966738
DE WITT,2001,0.298298944,0.304744696,0.20547754,0.334626849
DE WITT,2002,0.279132867,0.317016276,0.250761647,0.367719841
DE WITT,2003,0.28895949,0.286576286,0.169918852,0.36702803
DE WITT,2004,0.300207816,0.326740631,0.246618438,0.347955656
DE WITT,2005,0.284319096,0.321404385,0.230695028,0.366156112
DE WITT,2006,0.292270917,0.316379331,0.22784632,0.347708017
DE WITT,2007,0.273464342,0.304243769,0.226872395,0.349480791
DE WITT,2008,0.330047737,0.33882181,0.263646247,0.368426535
DE WITT,2009,0.328260616,0.369645128,0.303153947,0.370449454
DE WITT,2010,0.329612922,0.365268853,0.341582417,0.386597521
DE WITT,2011,0.317681185,0.334079435,0.188709404,0.364685316
DE WITT,2012,0.275905219,0.301170374,0.234491383,0.349099437
DE WITT,2013,0.322912845,0.329367435,0.243978214,0.356918073
DE WITT,2014,0.299817034,0.314198972,0.212933726,0.355147785
DE WITT,2015,0.309205334,0.346972922,0.280821515,0.352635056
DE WITT,2016,0.312305861,0.323517612,0.280377023,0.365339947
DE WITT,2017,0.267955989,0.294329864,0.223477972,0.360946915
DE WITT,2018,0.299453554,0.309639532,0.213017169,0.347338561
DE WITT,2019,0.332811141,0.343803833,0.288751836,0.364857699
DE WITT,2020,0.300986825,0.316133177,0.269310228,0.376406363
JO DAVIESS,2000,0.268226827,0.256672673,0.153383151,0.331987444
JO DAVIESS,2001,0.301303136,0.294988889,0.186320119,0.32967147
JO DAVIESS,2002,0.288038967,0.306350802,0.239258237,0.328323142
JO DAVIESS,2003,0.257502394,0.286314238,0.187957122,0.328181467
JO DAVIESS,2004,0.292619256,0.322450406,0.227754314,0.325812214
JO DAVIESS,2005,0.270124574,0.269499326,0.161370632,0.324020736
JO DAVIESS,2006,0.293102491,0.303181511,0.160661451,0.322402278
JO DAVIESS,2007,0.279581645,0.278289881,0.193497879,0.321198967
JO DAVIESS,2008,0.352597966,0.338423073,0.210886783,0.342999426
JO DAVIESS,2009,0.325348403,0.33611585,0.200216124,0.345642318
JO DAVIESS,2010,0.343955472,0.342246259,0.315908826,0.351970568
JO DAVIESS,2011,0.315499282,0.318193399,0.23710065,0.349551942
JO DAVIESS,2012,0.281115373,0.286519736,0.165106828,0.344234891
JO DAVIESS,2013,0.325145152,0.323181636,0.162726621,0.342944216
JO DAVIESS,2014,0.306338782,0.311953014,0.160176962,0.34147231
JO DAVIESS,2015,0.286356294,0.305524745,0.173349587,0.340937971
JO DAVIESS,2016,0.315499898,0.325458918,0.264324441,0.344241235
JO DAVIESS,2017,0.303355081,0.298172181,0.242465286,0.340378879
JO DAVIESS,2018,0.317009063,0.317123028,0.197123398,0.339147098
JO DAVIESS,2019,0.361449412,0.382363231,0.376186877,0.372019492
JO DAVIESS,2020,0.325829462,0.343593778,0.301223577,0.376634077
VERMILION,2000,0.284247313,0.292485866,0.182738271,0.349683383
VERMILION,2001,0.287894986,0.300690878,0.214404663,0.345070718
VERMILION,2002,0.281977644,0.326813084,0.294873576,0.376806525
VERMILION,2003,0.290481732,0.294772872,0.190584788,0.375962229
VERMILION,2004,0.306738399,0.343181443,0.303752489,0.358083046
VERMILION,2005,0.285967054,0.310870463,0.230260722,0.369716166
VERMILION,2006,0.300645775,0.324032194,0.232150496,0.347521971
VERMILION,2007,0.289734254,0.315537359,0.226034077,0.363010634
VERMILION,2008,0.334995652,0.350421116,0.28819707,0.37240327
VERMILION,2009,0.321771379,0.361867578,0.289522698,0.367643151
VERMILION,2010,0.331643267,0.357011826,0.310025784,0.369394692
VERMILION,2011,0.3279329,0.350311225,0.208125398,0.3629986
VERMILION,2012,0.28755835,0.310546119,0.230529674,0.345547777
VERMILION,2013,0.32987634,0.342848109,0.244493465,0.354407921
VERMILION,2014,0.306939895,0.318068691,0.207543689,0.349543141
VERMILION,2015,0.31454628,0.337873846,0.257565358,0.344631531
VERMILION,2016,0.31298228,0.324753505,0.279271668,0.361653358
VERMILION,2017,0.297273271,0.310173663,0.25660646,0.370956353
VERMILION,2018,0.312745567,0.326721118,0.246509786,0.360154897
VERMILION,2019,0.326524627,0.33902231,0.29472542,0.36100382
VERMILION,2020,0.305321908,0.317134672,0.251976356,0.360358941
EFFINGHAM,2000,0.299777141,0.311075301,0.235111546,0.34700544
EFFINGHAM,2001,0.291676369,0.294455444,0.259355552,0.336924454
EFFINGHAM,2002,0.291187041,0.331270261,0.314920509,0.379223852
EFFINGHAM,2003,0.293576077,0.296508589,0.203311692,0.372419169
EFFINGHAM,2004,0.318976088,0.331595623,0.316234238,0.352941398
EFFINGHAM,2005,0.296405193,0.309051736,0.219163892,0.372276321
EFFINGHAM,2006,0.308289305,0.323908593,0.242124393,0.350933467
EFFINGHAM,2007,0.293332987,0.30138487,0.227096656,0.366253669
EFFINGHAM,2008,0.356008498,0.345096044,0.288269879,0.366548816
EFFINGHAM,2009,0.330396725,0.369881578,0.329428588,0.368470671
EFFINGHAM,2010,0.344948116,0.355277622,0.320875959,0.362181644
EFFINGHAM,2011,0.354822772,0.362533704,0.27019801,0.37827036
EFFINGHAM,2012,0.304703248,0.311398137,0.232234392,0.357547338
EFFINGHAM,2013,0.347681604,0.358504675,0.294044001,0.374094124
EFFINGHAM,2014,0.309972321,0.33411132,0.237161458,0.35390506
EFFINGHAM,2015,0.328088914,0.352880374,0.309213927,0.357255589
EFFINGHAM,2016,0.32327743,0.331220285,0.298116207,0.371190768
EFFINGHAM,2017,0.287176117,0.308505026,0.25686935,0.375658283
EFFINGHAM,2018,0.313657203,0.325951953,0.260942658,0.367629151
EFFINGHAM,2019,0.351282772,0.36758985,0.350783125,0.382359521
EFFINGHAM,2020,0.321739271,0.327058832,0.308040571,0.381025667
COOK,2000,0.390837065,0.394439676,0.395880801,0.438837975
COOK,2001,0.396159056,0.398839531,0.397832707,0.438889203
COOK,2002,0.391749033,0.392313465,0.396343584,0.439572897
COOK,2003,0.390228778,0.396855976,0.394585702,0.439215048
COOK,2004,0.390461025,0.392410751,0.397033619,0.439473796
COOK,2005,0.389077217,0.391971873,0.398485709,0.438453967
COOK,2006,0.394272511,0.397968547,0.398253174,0.438969543
COOK,2007,0.394405647,0.394637949,0.399288741,0.43987674
COOK,2008,0.394598282,0.401453618,0.398741835,0.438914866
COOK,2009,0.39597806,0.403617375,0.407785751,0.440439914
COOK,2010,0.396405052,0.402298369,0.40261791,0.438819077
COOK,2011,0.395208093,0.400736277,0.39908048,0.438978376
COOK,2012,0.389739264,0.392834968,0.394980109,0.439043541
COOK,2013,0.393802398,0.397302538,0.396230677,0.438901775
COOK,2014,0.396087812,0.401398037,0.393632434,0.438497663
COOK,2015,0.397189125,0.395875943,0.399042217,0.437270424
COOK,2016,0.396190041,0.40004921,0.402517883,0.440380932
COOK,2017,0.394986545,0.399540949,0.401202008,0.441185259
COOK,2018,0.392078341,0.398589131,0.400087165,0.440267395
COOK,2019,0.39979614,0.403657085,0.405251974,0.441032734
COOK,2020,0.394366853,0.398333116,0.397149112,0.44272453
PIKE,2000,0.265507579,0.262463491,0.158287549,0.33520573
PIKE,2001,0.295224385,0.292525365,0.182984092,0.331560855
PIKE,2002,0.281108594,0.303624912,0.214222527,0.350911565
PIKE,2003,0.293085725,0.293317293,0.173663922,0.34962672
PIKE,2004,0.284789599,0.297743578,0.238198024,0.344426472
PIKE,2005,0.278782623,0.282272951,0.171134342,0.363023802
PIKE,2006,0.265079548,0.265259513,0.172683836,0.360289055
PIKE,2007,0.264724982,0.257608209,0.16738961,0.352852099
PIKE,2008,0.328606875,0.32421912,0.256422981,0.341303646
PIKE,2009,0.32772541,0.350301298,0.275631812,0.33738219
PIKE,2010,0.339246582,0.344199144,0.330696756,0.368808971
PIKE,2011,0.328015134,0.328625447,0.221806267,0.343157706
PIKE,2012,0.275179944,0.286364796,0.210540098,0.339111487
PIKE,2013,0.308438614,0.31544547,0.219087617,0.351146029
PIKE,2014,0.296565245,0.308571541,0.199934157,0.350311884
PIKE,2015,0.31155762,0.322058559,0.277350572,0.354722291
PIKE,2016,0.287113321,0.264593113,0.207028222,0.357199496
PIKE,2017,0.258637745,0.264369262,0.161028241,0.350781328
PIKE,2018,0.28706392,0.267375305,0.16717242,0.348519324
PIKE,2019,0.32667918,0.332550114,0.264222549,0.350665073
PIKE,2020,0.302956636,0.305645033,0.26496331,0.344842327
MARION,2000,0.295845406,0.298901846,0.211157791,0.353527866
MARION,2001,0.283994225,0.283338349,0.223406754,0.344233553
MARION,2002,0.289413557,0.317113594,0.284283452,0.377596839
MARION,2003,0.304879567,0.318607052,0.23573204,0.357489665
MARION,2004,0.3069494,0.321694774,0.287370815,0.343590624
MARION,2005,0.298748562,0.306622488,0.216020677,0.373128772
MARION,2006,0.312497092,0.325282498,0.250809897,0.352718848
MARION,2007,0.283121692,0.299539308,0.217666362,0.367587483
MARION,2008,0.344019763,0.336044201,0.288948745,0.37413407
MARION,2009,0.334073824,0.351456436,0.324464446,0.366129615
MARION,2010,0.342900675,0.348828816,0.295235983,0.359313427
MARION,2011,0.356115431,0.357159711,0.276966657,0.375860033
MARION,2012,0.312942714,0.321001522,0.285835771,0.357363848
MARION,2013,0.353683717,0.359579515,0.338884159,0.374803682
MARION,2014,0.300184383,0.336126982,0.270794926,0.354348425
MARION,2015,0.336159698,0.361549311,0.340206737,0.369627391
MARION,2016,0.322592159,0.32723958,0.306834497,0.370328193
MARION,2017,0.287744325,0.301351317,0.241658726,0.37352082
MARION,2018,0.316146398,0.322324528,0.265144884,0.368063383
MARION,2019,0.362886795,0.374858504,0.369456354,0.389061537
MARION,2020,0.318149616,0.318435175,0.298413081,0.383562206
KNOX,2000,0.266498139,0.281819734,0.171991031,0.337437473
KNOX,2001,0.312621572,0.314903047,0.201715069,0.331521934
KNOX,2002,0.274868505,0.303799998,0.222158618,0.332579397
KNOX,2003,0.274345234,0.298981888,0.150001382,0.332366606
KNOX,2004,0.282030972,0.308825083,0.237150414,0.328855657
KNOX,2005,0.274223936,0.267780687,0.175851619,0.336016854
KNOX,2006,0.275958575,0.279155817,0.17462755,0.333008859
KNOX,2007,0.265946676,0.248441912,0.191211726,0.329823758
KNOX,2008,0.307179292,0.304081282,0.203881649,0.32874038
KNOX,2009,0.334401054,0.364259061,0.311757255,0.361753691
KNOX,2010,0.333992465,0.355688872,0.340940908,0.385804458
KNOX,2011,0.327106409,0.342407123,0.220116756,0.363271863
KNOX,2012,0.274489596,0.285690412,0.189395732,0.351718275
KNOX,2013,0.318145187,0.329353866,0.186292722,0.367580604
KNOX,2014,0.306785058,0.309555478,0.20128942,0.367185351
KNOX,2015,0.306864624,0.315353826,0.232689826,0.363734227
KNOX,2016,0.301450459,0.297084986,0.241001659,0.353864306
KNOX,2017,0.276941657,0.294931795,0.201198049,0.344414608
KNOX,2018,0.291683396,0.291222574,0.21357412,0.341657125
KNOX,2019,0.335815115,0.36016269,0.317217515,0.373608457
KNOX,2020,0.302961038,0.317568067,0.255562834,0.360981838
MCHENRY,2000,0.278834177,0.302188894,0.188954371,0.333438014
MCHENRY,2001,0.298001089,0.308434459,0.213752497,0.330775634
MCHENRY,2002,0.289497993,0.306626828,0.2445248,0.328203397
MCHENRY,2003,0.254055602,0.300166359,0.178499377,0.327870398
MCHENRY,2004,0.285385188,0.32581039,0.207309649,0.330432807
MCHENRY,2005,0.272018374,0.270569719,0.165329821,0.329497102
MCHENRY,2006,0.303856382,0.300704417,0.17457136,0.327757764
MCHENRY,2007,0.287811695,0.297768026,0.2338,0.325458452
MCHENRY,2008,0.321154571,0.315267111,0.213623021,0.323108633
MCHENRY,2009,0.339968368,0.344135532,0.247839532,0.325583673
MCHENRY,2010,0.312946552,0.310664218,0.27760334,0.332759396
MCHENRY,2011,0.318858642,0.314770379,0.204094076,0.329849906
MCHENRY,2012,0.278222735,0.28505783,0.172770716,0.325817149
MCHENRY,2013,0.319299894,0.330069171,0.178907564,0.332074255
MCHENRY,2014,0.31005251,0.320574009,0.184467232,0.331792206
MCHENRY,2015,0.294441283,0.311550613,0.19480696,0.330702123
MCHENRY,2016,0.305621356,0.320311351,0.254679362,0.348735674
MCHENRY,2017,0.313287818,0.331901061,0.256299445,0.355210223
MCHENRY,2018,0.320768652,0.341723401,0.270333662,0.353037861
MCHENRY,2019,0.355461697,0.381400502,0.361097718,0.367307699
MCHENRY,2020,0.311821693,0.337372769,0.305646368,0.385695294
HENDERSON,2000,0.266886926,0.277325151,0.178087869,0.347727234
HENDERSON,2001,0.315995881,0.314571628,0.198163513,0.339752289
HENDERSON,2002,0.27553851,0.305135173,0.216885453,0.336409496
HENDERSON,2003,0.273128892,0.296481258,0.165635184,0.335839756
HENDERSON,2004,0.280305864,0.306016265,0.240283457,0.330472623
HENDERSON,2005,0.271712369,0.273831656,0.18268767,0.331686802
HENDERSON,2006,0.262155158,0.264937918,0.161501803,0.329549929
HENDERSON,2007,0.26476504,0.254078596,0.189574786,0.326552529
HENDERSON,2008,0.312067415,0.310848097,0.212607268,0.325235799
HENDERSON,2009,0.335472711,0.369606263,0.323352673,0.364825589
